Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-03,4.300000190734863,4.300000190734863,3.9000000953674316,4.050000190734863,1632.0,0.0,0.0
2020-01-06,4.199999809265137,4.199999809265137,3.8499999046325684,4.050000190734863,2743.0,0.0,0.0
2020-01-07,4.199999809265137,4.199999809265137,3.8499999046325684,3.950000047683716,7933.0,0.0,0.0
2020-01-08,3.799999952316284,3.9000000953674316,3.799999952316284,3.8499999046325684,255.0,0.0,0.0
2020-01-09,4.0,4.0,3.700000047683716,3.700000047683716,5197.0,0.0,0.0
2020-01-10,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,780.0,0.0,0.0
2020-01-13,3.4000000953674316,3.4000000953674316,3.4000000953674316,3.4000000953674316,2240.0,0.0,0.0
2020-01-14,3.25,3.25,3.25,3.25,13668.0,0.0,0.0
2020-01-15,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0999999046325684,212.0,0.0,0.0
2020-01-16,3.0,3.25,2.950000047683716,3.0,6970.0,0.0,0.0
2020-01-17,3.1500000953674316,3.1500000953674316,2.8499999046325684,3.0999999046325684,1170.0,0.0,0.0
2020-01-20,2.950000047683716,3.25,2.950000047683716,3.25,10325.0,0.0,0.0
2020-01-21,3.4000000953674316,3.4000000953674316,3.0999999046325684,3.0999999046325684,446.0,0.0,0.0
2020-01-22,3.200000047683716,3.200000047683716,2.950000047683716,3.0999999046325684,3745.0,0.0,0.0
2020-01-23,2.950000047683716,3.049999952316284,2.950000047683716,3.049999952316284,32040.0,0.0,0.0
2020-01-24,3.0,3.1500000953674316,2.9000000953674316,2.9000000953674316,1674.0,0.0,0.0
2020-01-27,2.799999952316284,2.9000000953674316,2.799999952316284,2.9000000953674316,15777.0,0.0,0.0
2020-01-28,2.799999952316284,2.9000000953674316,2.799999952316284,2.9000000953674316,12451.0,0.0,0.0
2020-01-29,2.799999952316284,2.950000047683716,2.799999952316284,2.9000000953674316,2561.0,0.0,0.0
2020-01-30,2.799999952316284,3.0,2.799999952316284,3.0,3223.0,0.0,0.0
2020-01-31,3.0,3.0,2.8499999046325684,3.0,7787.0,0.0,0.0
2020-02-03,2.8499999046325684,3.1500000953674316,2.8499999046325684,3.0999999046325684,1484.0,0.0,0.0
2020-02-04,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0999999046325684,0.0,0.0,0.0
2020-02-05,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,3725.0,0.0,0.0
2020-02-06,2.950000047683716,2.950000047683716,2.8499999046325684,2.8499999046325684,2189.0,0.0,0.0
2020-02-07,2.799999952316284,2.8499999046325684,2.75,2.75,1208.0,0.0,0.0
2020-02-10,2.75,2.75,2.75,2.75,1618.0,0.0,0.0
2020-02-11,2.75,2.75,2.6500000953674316,2.6500000953674316,5465.0,0.0,0.0
2020-02-12,2.6500000953674316,2.6500000953674316,2.5999999046325684,2.6500000953674316,1223.0,0.0,0.0
2020-02-13,2.6500000953674316,2.75,2.549999952316284,2.6500000953674316,5328.0,0.0,0.0
2020-02-14,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,169.0,0.0,0.0
2020-02-17,2.5999999046325684,2.700000047683716,2.5999999046325684,2.700000047683716,717.0,0.0,0.0
2020-02-18,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,3.0,0.0,0.0
2020-02-19,2.6500000953674316,2.6500000953674316,2.5999999046325684,2.6500000953674316,198.0,0.0,0.0
2020-02-20,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,2687.0,0.0,0.0
2020-02-24,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,149.0,0.0,0.0
2020-02-25,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,1855.0,0.0,0.0
2020-02-26,2.25,2.25,2.25,2.25,12.0,0.0,0.0
2020-02-27,2.25,2.25,2.25,2.25,0.0,0.0,0.0
2020-02-28,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,149.0,0.0,0.0
2020-03-02,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,50.0,0.0,0.0
2020-03-03,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,450.0,0.0,0.0
2020-03-04,2.0999999046325684,2.200000047683716,2.0,2.0,3731.0,0.0,0.0
2020-03-05,2.0,2.0,2.0,2.0,211.0,0.0,0.0
2020-03-06,2.0999999046325684,2.0999999046325684,2.0,2.0,270.0,0.0,0.0
2020-03-09,2.0,2.0,2.0,2.0,0.0,0.0,0.0
2020-03-11,1.899999976158142,2.0,1.899999976158142,2.0,643.0,0.0,0.0
2020-03-12,2.0,2.0,2.0,2.0,50.0,0.0,0.0
2020-03-13,1.9500000476837158,2.0,1.899999976158142,1.899999976158142,10015.0,0.0,0.0
2020-03-16,1.9500000476837158,1.9500000476837158,1.850000023841858,1.9500000476837158,1964.0,0.0,0.0
2020-03-17,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,382.0,0.0,0.0
2020-03-18,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.0,0.0,0.0
2020-03-19,1.899999976158142,1.899999976158142,1.850000023841858,1.899999976158142,121.0,0.0,0.0
2020-03-20,1.850000023841858,1.899999976158142,1.850000023841858,1.899999976158142,12.0,0.0,0.0
2020-03-23,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,10.0,0.0,0.0
2020-03-24,1.850000023841858,1.899999976158142,1.7999999523162842,1.850000023841858,606.0,0.0,0.0
2020-03-25,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,108.0,0.0,0.0
2020-03-26,1.7999999523162842,1.850000023841858,1.7999999523162842,1.7999999523162842,2218.0,0.0,0.0
2020-03-27,1.7999999523162842,1.850000023841858,1.7999999523162842,1.7999999523162842,2480.0,0.0,0.0
2020-03-30,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,10.0,0.0,0.0
2020-03-31,1.7999999523162842,1.7999999523162842,1.75,1.75,380.0,0.0,0.0
2020-04-01,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,500.0,0.0,0.0
2020-04-03,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,31.0,0.0,0.0
2020-04-07,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,60.0,0.0,0.0
2020-04-08,1.850000023841858,1.850000023841858,1.7999999523162842,1.850000023841858,616.0,0.0,0.0
2020-04-09,1.899999976158142,1.899999976158142,1.7999999523162842,1.7999999523162842,403.0,0.0,0.0
2020-04-13,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,5.0,0.0,0.0
2020-04-15,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,90.0,0.0,0.0
2020-04-16,1.7999999523162842,1.850000023841858,1.850000023841858,1.850000023841858,1.0,0.0,0.0
2020-04-17,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,100.0,0.0,0.0
2020-04-20,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,25.0,0.0,0.0
2020-04-21,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,11.0,0.0,0.0
2020-04-22,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,694.0,0.0,0.0
2020-04-23,1.850000023841858,1.899999976158142,1.850000023841858,1.850000023841858,110.0,0.0,0.0
2020-04-24,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0,0.0,0.0
2020-04-27,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0,0.0,0.0
2020-04-28,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,47.0,0.0,0.0
2020-04-29,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,100.0,0.0,0.0
2020-04-30,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,262.0,0.0,0.0
2020-05-04,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,2000.0,0.0,0.0
2020-05-05,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,590.0,0.0,0.0
2020-05-06,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0,0.0,0.0
2020-05-07,1.899999976158142,1.899999976158142,1.850000023841858,1.899999976158142,603.0,0.0,0.0
2020-05-08,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0,0.0,0.0
2020-05-11,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0,0.0,0.0
2020-05-12,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,500.0,0.0,0.0
2020-05-13,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,13.0,0.0,0.0
2020-05-14,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0,0.0,0.0
2020-05-15,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0,0.0,0.0
2020-05-18,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0,0.0,0.0
2020-05-19,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,25.0,0.0,0.0
2020-05-20,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,100.0,0.0,0.0
2020-05-21,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0,0.0,0.0
2020-05-22,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0,0.0,0.0
2020-05-26,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0,0.0,0.0
2020-05-27,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0,0.0,0.0
2020-05-28,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0,0.0,0.0
2020-05-29,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0,0.0,0.0
2020-06-01,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0,0.0,0.0
2020-06-02,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,100.0,0.0,0.0
2020-06-03,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0,0.0,0.0
2020-06-04,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,5.0,0.0,0.0
2020-06-05,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,500.0,0.0,0.0
2020-06-08,1.899999976158142,1.899999976158142,1.850000023841858,1.899999976158142,1154.0,0.0,0.0
2020-06-09,1.850000023841858,1.899999976158142,1.850000023841858,1.850000023841858,1464.0,0.0,0.0
2020-06-10,1.7999999523162842,1.850000023841858,1.7999999523162842,1.7999999523162842,2050.0,0.0,0.0
2020-06-11,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,10.0,0.0,0.0
2020-06-12,1.7999999523162842,1.75,1.75,1.75,10.0,0.0,0.0
2020-06-15,1.7999999523162842,1.7999999523162842,1.75,1.7999999523162842,25741.0,0.0,0.0
2020-06-16,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0,0.0,0.0
2020-06-17,1.850000023841858,1.850000023841858,1.7999999523162842,1.850000023841858,860.0,0.0,0.0
2020-06-18,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1000.0,0.0,0.0
2020-06-19,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,4100.0,0.0,0.0
2020-06-22,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0.0,0.0,0.0
2020-06-23,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0.0,0.0,0.0
2020-06-24,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0.0,0.0,0.0
2020-06-25,2.0,2.0,2.0,2.0,2020.0,0.0,0.0
2020-06-26,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,35.0,0.0,0.0
2020-06-29,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,1010.0,0.0,0.0
2020-06-30,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2500.0,0.0,0.0
2020-07-01,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0.0,0.0,0.0
2020-07-02,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,5510.0,0.0,0.0
2020-07-03,2.299999952316284,2.5,2.299999952316284,2.299999952316284,17500.0,0.0,0.0
2020-07-06,2.200000047683716,2.25,2.200000047683716,2.200000047683716,3104.0,0.0,0.0
2020-07-07,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,600.0,0.0,0.0
2020-07-08,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,901.0,0.0,0.0
2020-07-09,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,3850.0,0.0,0.0
2020-07-10,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,896.0,0.0,0.0
2020-07-13,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0.0,0.0,0.0
2020-07-14,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,200.0,0.0,0.0
2020-07-15,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,500.0,0.0,0.0
2020-07-16,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0.0,0.0,0.0
2020-07-17,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0.0,0.0,0.0
2020-07-20,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0.0,0.0,0.0
2020-07-21,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0.0,0.0,0.0
2020-07-22,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0.0,0.0,0.0
2020-07-23,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,200.0,0.0,0.0
2020-07-24,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0.0,0.0,0.0
2020-07-27,2.0,2.0999999046325684,2.0,2.0,1050.0,0.0,0.0
2020-07-28,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,142.0,0.0,0.0
2020-07-29,1.850000023841858,1.899999976158142,1.850000023841858,1.850000023841858,2543.0,0.0,0.0
2020-07-30,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,547.0,0.0,0.0
2020-07-31,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0,0.0,0.0
2020-08-03,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,70.0,0.0,0.0
2020-08-04,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,2000.0,0.0,0.0
2020-08-05,2.0,2.0,2.0,2.0,858.0,0.0,0.0
2020-08-06,2.0999999046325684,2.0999999046325684,2.0,2.0999999046325684,1574.0,0.0,0.0
2020-08-07,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0.0,0.0,0.0
2020-08-10,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0.0,0.0,0.0
2020-08-11,2.200000047683716,2.200000047683716,2.0999999046325684,2.200000047683716,2532.0,0.0,0.0
2020-08-12,2.25,2.25,2.25,2.25,1600.0,0.0,0.0
2020-08-13,2.25,2.25,2.25,2.25,0.0,0.0,0.0
2020-08-14,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,1835.0,0.0,0.0
2020-08-17,2.25,2.25,2.25,2.25,2500.0,0.0,0.0
2020-08-18,2.25,2.25,2.1500000953674316,2.25,1155.0,0.0,0.0
2020-08-19,2.299999952316284,2.299999952316284,2.25,2.299999952316284,8595.0,0.0,0.0
2020-08-20,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,190.0,0.0,0.0
2020-08-21,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,400.0,0.0,0.0
2020-08-24,2.0999999046325684,2.0999999046325684,2.0,2.0999999046325684,3199.0,0.0,0.0
2020-08-25,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0.0,0.0,0.0
2020-08-26,2.200000047683716,2.200000047683716,2.0,2.200000047683716,2000.0,0.0,0.0
2020-08-27,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,1468.0,0.0,0.0
2020-08-28,2.200000047683716,2.200000047683716,2.0999999046325684,2.200000047683716,2402.0,0.0,0.0
2020-08-31,2.299999952316284,2.299999952316284,2.200000047683716,2.299999952316284,93.0,0.0,0.0
2020-09-01,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0.0,0.0,0.0
2020-09-02,2.200000047683716,2.299999952316284,2.200000047683716,2.200000047683716,990.0,0.0,0.0
2020-09-03,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,101.0,0.0,0.0
2020-09-04,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,910.0,0.0,0.0
2020-09-07,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0.0,0.0,0.0
2020-09-08,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,50.0,0.0,0.0
2020-09-09,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0.0,0.0,0.0
2020-09-10,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,582.0,0.0,0.0
2020-09-11,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0.0,0.0,0.0
2020-09-14,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,1414.0,0.0,0.0
2020-09-15,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,135.0,0.0,0.0
2020-09-16,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,65.0,0.0,0.0
2020-09-17,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0.0,0.0,0.0
2020-09-18,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0.0,0.0,0.0
2020-09-21,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,400.0,0.0,0.0
2020-09-22,2.0,2.0999999046325684,2.0,2.0,551.0,0.0,0.0
2020-09-23,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,399.0,0.0,0.0
2020-09-24,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0,0.0,0.0
2020-09-25,1.899999976158142,1.9500000476837158,1.899999976158142,1.899999976158142,735.0,0.0,0.0
2020-09-28,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,600.0,0.0,0.0
2020-09-29,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,400.0,0.0,0.0
2020-09-30,1.75,1.75,1.75,1.75,99.0,0.0,0.0
2020-10-01,1.75,1.75,1.7000000476837158,1.75,132.0,0.0,0.0
2020-10-05,1.75,1.75,1.75,1.75,0.0,0.0,0.0
2020-10-06,1.7999999523162842,1.7999999523162842,1.7000000476837158,1.7999999523162842,328.0,0.0,0.0
2020-10-07,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,100.0,0.0,0.0
2020-10-08,1.75,1.7999999523162842,1.75,1.75,2600.0,0.0,0.0
2020-10-09,1.75,1.75,1.75,1.75,0.0,0.0,0.0
2020-10-12,1.75,1.75,1.75,1.75,0.0,0.0,0.0
2020-10-13,1.7999999523162842,1.7999999523162842,1.7000000476837158,1.7999999523162842,1601.0,0.0,0.0
2020-10-14,1.75,1.75,1.75,1.75,232.0,0.0,0.0
2020-10-15,1.75,1.75,1.75,1.75,0.0,0.0,0.0
2020-10-16,1.75,1.75,1.75,1.75,0.0,0.0,0.0
2020-10-19,1.75,1.75,1.75,1.75,200.0,0.0,0.0
2020-10-20,1.7999999523162842,1.7999999523162842,1.7000000476837158,1.7999999523162842,785.0,0.0,0.0
2020-10-21,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,50.0,0.0,0.0
2020-10-22,1.75,1.75,1.75,1.75,250.0,0.0,0.0
2020-10-23,1.75,1.75,1.75,1.75,459.0,0.0,0.0
2020-10-26,1.75,1.75,1.75,1.75,150.0,0.0,0.0
2020-10-27,1.75,1.75,1.75,1.75,0.0,0.0,0.0
2020-10-28,1.75,1.75,1.75,1.75,0.0,0.0,0.0
2020-10-29,1.75,1.75,1.75,1.75,0.0,0.0,0.0
2020-10-30,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,250.0,0.0,0.0
2020-11-02,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0,0.0,0.0
2020-11-03,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0,0.0,0.0
2020-11-04,1.75,1.75,1.649999976158142,1.75,100.0,0.0,0.0
2020-11-05,1.75,1.75,1.75,1.75,0.0,0.0,0.0
2020-11-06,1.75,1.75,1.75,1.75,0.0,0.0,0.0
2020-11-09,1.75,1.75,1.75,1.75,0.0,0.0,0.0
2020-11-10,1.75,1.75,1.75,1.75,500.0,0.0,0.0
2020-11-11,1.75,1.75,1.75,1.75,0.0,0.0,0.0
2020-11-12,1.75,1.75,1.75,1.75,0.0,0.0,0.0
2020-11-13,1.75,1.75,1.75,1.75,0.0,0.0,0.0
2020-11-17,1.75,1.75,1.75,1.75,0.0,0.0,0.0
2020-11-18,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,760.0,0.0,0.0
2020-11-19,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0,0.0,0.0
2020-11-20,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0,0.0,0.0
2020-11-23,1.850000023841858,1.850000023841858,1.7999999523162842,1.850000023841858,1050.0,0.0,0.0
2020-11-24,1.899999976158142,1.899999976158142,1.850000023841858,1.899999976158142,2100.0,0.0,0.0
2020-11-25,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,3085.0,0.0,0.0
2020-11-26,2.0,2.0,1.9500000476837158,2.0,1050.0,0.0,0.0
2020-11-27,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,245.0,0.0,0.0
2020-12-01,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,86.0,0.0,0.0
2020-12-02,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,302.0,0.0,0.0
2020-12-03,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,82.0,0.0,0.0
2020-12-04,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,0.0,0.0,0.0
2020-12-07,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,0.0,0.0,0.0
2020-12-08,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,847.0,0.0,0.0
2020-12-09,2.0999999046325684,2.0999999046325684,2.049999952316284,2.0999999046325684,407.0,0.0,0.0
2020-12-10,2.0,2.0999999046325684,2.0,2.0,2310.0,0.0,0.0
2020-12-11,2.0999999046325684,2.0999999046325684,2.049999952316284,2.0999999046325684,146.0,0.0,0.0
2020-12-14,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,157.0,0.0,0.0
2020-12-15,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0.0,0.0,0.0
2020-12-16,2.25,2.25,2.25,2.25,543.0,0.0,0.0
2020-12-17,2.25,2.25,2.25,2.25,0.0,0.0,0.0
2020-12-18,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,2910.0,0.0,0.0
2020-12-21,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,683.0,0.0,0.0
2020-12-22,2.25,2.25,2.25,2.25,5.0,0.0,0.0
2020-12-23,2.25,2.25,2.25,2.25,0.0,0.0,0.0
2020-12-24,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,50.0,0.0,0.0
2020-12-28,2.3499999046325684,2.4000000953674316,2.3499999046325684,2.3499999046325684,1602.0,0.0,0.0
2020-12-29,2.25,2.25,2.25,2.25,29001.0,0.0,0.0
2020-12-30,2.25,2.25,2.25,2.25,0.0,0.0,0.0
2020-12-31,2.25,2.25,2.25,2.25,0.0,0.0,0.0
2021-01-01,2.25,2.25,2.25,2.25,0.0,0.0,0.0
2021-01-04,2.3499999046325684,2.3499999046325684,2.25,2.3499999046325684,1020.0,0.0,0.0
2021-01-05,2.450000047683716,2.450000047683716,2.3499999046325684,2.450000047683716,3267.0,0.0,0.0
2021-01-06,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,43399.0,0.0,0.0
2021-01-07,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,0.0,0.0,0.0
2021-01-08,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,150.0,0.0,0.0
2021-01-11,2.450000047683716,2.450000047683716,2.299999952316284,2.3499999046325684,20050.0,0.0,0.0
2021-01-12,2.3499999046325684,2.3499999046325684,2.25,2.25,9400.0,0.0,0.0
2021-01-13,2.1500000953674316,2.3499999046325684,2.1500000953674316,2.1500000953674316,10890.0,0.0,0.0
2021-01-14,2.25,2.25,2.25,2.25,10000.0,0.0,0.0
2021-01-15,2.3499999046325684,2.3499999046325684,2.25,2.25,491.0,0.0,0.0
2021-01-18,2.25,2.25,2.25,2.25,807.0,0.0,0.0
2021-01-19,2.25,2.25,2.25,2.25,400.0,0.0,0.0
2021-01-20,2.1500000953674316,2.3499999046325684,2.1500000953674316,2.3499999046325684,387.0,0.0,0.0
2021-01-21,2.25,2.299999952316284,2.25,2.25,564.0,0.0,0.0
2021-01-22,2.3499999046325684,2.3499999046325684,2.1500000953674316,2.1500000953674316,5350.0,0.0,0.0
2021-01-25,2.25,2.25,2.0999999046325684,2.0999999046325684,546.0,0.0,0.0
2021-01-27,2.0,2.0999999046325684,2.0,2.0,12368.0,0.0,0.0
2021-01-28,2.049999952316284,2.0999999046325684,1.899999976158142,1.899999976158142,2938.0,0.0,0.0
2021-01-29,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,3253.0,0.0,0.0
2021-02-01,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,260.0,0.0,0.0
2021-02-02,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,120.0,0.0,0.0
2021-02-03,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,626.0,0.0,0.0
2021-02-04,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,500.0,0.0,0.0
2021-02-05,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,225.0,0.0,0.0
2021-02-08,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1232.0,0.0,0.0
2021-02-09,2.0,2.0,2.0,2.0,652.0,0.0,0.0
2021-02-10,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,1.0,0.0,0.0
2021-02-11,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0.0,0.0,0.0
2021-02-12,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,306.0,0.0,0.0
2021-02-15,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,1283.0,0.0,0.0
2021-02-16,2.5,2.5,2.5,2.5,1.0,0.0,0.0
2021-02-17,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2448.0,0.0,0.0
2021-02-18,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,1554.0,0.0,0.0
2021-02-19,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,50.0,0.0,0.0
2021-02-22,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,740.0,0.0,0.0
2021-02-23,3.0,3.0,3.0,3.0,461.0,0.0,0.0
2021-02-24,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,500.0,0.0,0.0
